"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"03bc3bd044524782bf74b6471ae16540","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",20.4,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"9f971656376843ffa2e507230578e3b6","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",7.2,"Celsius","NA","2022-03-08T13:34:12+0","7c3133632ec1b4f1422d759c5c12fa26",15
"eb878254075443b2a85afe1c2407ab98","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",13.6,"Celsius","NA","2022-03-08T13:34:12+0","35517ffca8eb8afca8b1e8140c51816f",17
"b13f99db1e6d4588b2e2337a3ebeb7fa","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",57.0,"kg m-2","NA","2022-03-08T13:34:12+0","0eaf7264a090d3487d6f4422c5306350",21
"6d824f21611840caae758da4d31c09dc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",13.5,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"3cb6291ec2a34ed3afa0d95df6d7578e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.8,"Celsius","NA","2022-03-08T13:34:12+0","7c3133632ec1b4f1422d759c5c12fa26",30
"a0352f794c83418f81c4f23cccade9f1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",8.7,"Celsius","NA","2022-03-08T13:34:12+0","35517ffca8eb8afca8b1e8140c51816f",32
"9e866f0dc4ca44c39b0e950345aab87c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:12+0","0eaf7264a090d3487d6f4422c5306350",36
"dc5da117653c4af7bc56a13b77d31cb9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",14.6,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"a8fe19273b7d4461bc7e4522ca570ac1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",7.2,"Celsius","NA","2022-03-08T13:34:12+0","7c3133632ec1b4f1422d759c5c12fa26",45
"2fe9f4992c19443498037dbc71211513","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",11.1,"Celsius","NA","2022-03-08T13:34:12+0","35517ffca8eb8afca8b1e8140c51816f",47
"f10bfc84001848f6b3e078481d76006c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:12+0","0eaf7264a090d3487d6f4422c5306350",51
"2a34f6d1a73e4a4b8d1c7e75c0fa8570","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-23","0-20000-0-47655","Feature","Point","[138.21333, 34.60333, 45.1]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",13.4,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
